source,target,version,fromRole,toRole
wallet.ui.WalletTransactionsFragment,wallet.data.AddressBookDao,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.WalletTransactionsFragment,wallet.ui.TransactionsAdapter,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Interfacer
wallet.ui.WalletTransactionsViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.WalletTransactionsViewModel,wallet.data.AddressBookEntry,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.data.ConfigFormatLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.data.WalletLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Service Provider
wallet.ui.WalletTransactionsViewModel,wallet.ui.Event,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.WalletTransactionsViewModel,wallet.ui.TransactionsAdapter,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.backup.BackupWalletActivity,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Service Provider,Coordinator
wallet.ui.backup.BackupWalletDialogFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.backup.BackupWalletDialogFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.backup.BackupWalletDialogFragment,wallet.ui.backup.BackupWalletViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.backup.BackupWalletViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Controller
wallet.ui.backup.BackupWalletViewModel,wallet.data.WalletLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Service Provider
wallet.ui.backup.RestoreWalletDialogFragment,wallet.Configuration,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletDialogFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.backup.RestoreWalletDialogFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.backup.RestoreWalletDialogFragment,wallet.ui.backup.RestoreWalletViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletFromExternalActivity,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Service Provider,Coordinator
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.Configuration,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.backup.RestoreWalletFromExternalDialogFragment,wallet.ui.backup.RestoreWalletViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.backup.RestoreWalletViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Controller
wallet.ui.backup.RestoreWalletViewModel,wallet.data.WalletBalanceLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Structurer
wallet.ui.backup.RestoreWalletViewModel,wallet.ui.Event,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.monitor.BlockListAdapter,wallet.data.AddressBookEntry,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Structurer,Information Holder
wallet.ui.monitor.BlockListFragment,wallet.Configuration,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.monitor.BlockListFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.monitor.BlockListFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.monitor.BlockListFragment,wallet.ui.monitor.BlockListAdapter,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Structurer
wallet.ui.monitor.BlockListFragment,wallet.ui.monitor.BlockListViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.monitor.BlockListViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Controller
wallet.ui.monitor.BlockListViewModel,wallet.data.AddressBookEntry,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.monitor.BlockListViewModel,wallet.data.TimeLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.monitor.BlockListViewModel,wallet.data.WalletLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Service Provider
wallet.ui.monitor.NetworkMonitorActivity,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.monitor.NetworkMonitorActivity,wallet.ui.monitor.BlockListFragment,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Interfacer
wallet.ui.monitor.NetworkMonitorActivity,wallet.ui.monitor.PeerListFragment,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Interfacer
wallet.ui.monitor.PeerListFragment,wallet.ui.monitor.PeerListAdapter,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Structurer
wallet.ui.monitor.PeerListFragment,wallet.ui.monitor.PeerListViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.monitor.PeerListViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Controller
wallet.ui.preference.AboutFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Coordinator,Controller
wallet.ui.preference.DiagnosticsFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.preference.SettingsFragment,wallet.Configuration,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.preference.SettingsFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.scan.ScanActivity,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.scan.ScanActivity,wallet.ui.scan.CameraManager,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.scan.ScanActivity,wallet.ui.scan.ScanViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.scan.ScanActivity,wallet.ui.scan.ScannerView,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Interfacer
wallet.ui.scan.ScanViewModel,wallet.ui.Event,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.send.MaintenanceDialogFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.send.MaintenanceDialogFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.send.RaiseFeeDialogFragment,wallet.Configuration,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.RaiseFeeDialogFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.send.RaiseFeeDialogFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.send.RaiseFeeDialogFragment,wallet.ui.send.RaiseFeeViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.RaiseFeeViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Controller
wallet.ui.send.RaiseFeeViewModel,wallet.data.DynamicFeeLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Structurer
wallet.ui.send.RequestPaymentRequestTask,wallet.data.PaymentIntent,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Service Provider,Structurer
wallet.ui.send.SendCoinsActivity,wallet.data.PaymentIntent,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Structurer
wallet.ui.send.SendCoinsActivity,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.send.SendCoinsActivity,wallet.ui.send.FeeCategory,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SendCoinsActivity,wallet.ui.send.SendCoinsActivityViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SendCoinsActivityViewModel,wallet.ui.Event,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.Configuration,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.send.SendCoinsFragment,wallet.data.AddressBookDao,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Service Provider
wallet.ui.send.SendCoinsFragment,wallet.data.PaymentIntent,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Structurer
wallet.ui.send.SendCoinsFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyAmountView,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Interfacer
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyCalculatorLink,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.TransactionsAdapter,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.send.SendCoinsFragment,wallet.ui.send.FeeCategory,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.send.SendCoinsViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SendCoinsViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Controller
wallet.ui.send.SendCoinsViewModel,wallet.data.AddressBookEntry,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.send.SendCoinsViewModel,wallet.data.BlockchainStateLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.send.SendCoinsViewModel,wallet.data.DynamicFeeLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Structurer
wallet.ui.send.SendCoinsViewModel,wallet.data.PaymentIntent,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Structurer
wallet.ui.send.SendCoinsViewModel,wallet.data.SelectedExchangeRateLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Coordinator
wallet.ui.send.SendCoinsViewModel,wallet.data.WalletBalanceLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Structurer
wallet.ui.send.SendCoinsViewModel,wallet.data.WalletLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Service Provider
wallet.ui.send.SendCoinsViewModel,wallet.ui.AddressAndLabel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Service Provider
wallet.ui.send.SendCoinsViewModel,wallet.ui.send.FeeCategory,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Information Holder
wallet.ui.send.SweepWalletActivity,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Service Provider,Coordinator
wallet.ui.send.SweepWalletFragment,wallet.Configuration,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.send.SweepWalletFragment,wallet.ui.AbstractWalletActivity,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Coordinator
wallet.ui.send.SweepWalletFragment,wallet.ui.TransactionsAdapter,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Controller
wallet.ui.send.SweepWalletFragment,wallet.ui.send.SweepWalletViewModel,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Interfacer,Information Holder
wallet.ui.send.SweepWalletViewModel,wallet.WalletApplication,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Controller
wallet.ui.send.SweepWalletViewModel,wallet.data.DynamicFeeLiveData,2019-04-01-bitcoin-wallet-1ee32ccb6bfb38ac43b81e50c2926d939dc72a42,Information Holder,Structurer
wallet.Configuration,wallet.data.ExchangeRate,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Information Holder
wallet.WalletApplication,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Controller,Information Holder
wallet.WalletBalanceWidgetProvider,wallet.data.ExchangeRate,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Information Holder
wallet.data.AbstractWalletLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Controller
wallet.data.AbstractWalletLiveData,wallet.data.ThrottelingLiveData,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Information Holder
wallet.data.AddressBookDao,wallet.data.AddressBookEntry,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Service Provider,Information Holder
wallet.data.AppDatabase,wallet.data.AddressBookDao,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Service Provider
wallet.data.BlockchainStateLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Controller
wallet.data.BlockchainStateLiveData,wallet.service.BlockchainState,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Information Holder
wallet.data.ConfigFormatLiveData,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Information Holder
wallet.data.ConfigFormatLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Controller
wallet.data.ConfigOwnNameLiveData,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Information Holder
wallet.data.ConfigOwnNameLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Controller
wallet.data.DynamicFeeLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Structurer,Controller
wallet.data.DynamicFeeLiveData,wallet.ui.send.FeeCategory,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Structurer,Information Holder
wallet.data.ExchangeRatesProvider,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Service Provider,Information Holder
wallet.data.ExchangeRatesProvider,wallet.data.ExchangeRate,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Service Provider,Information Holder
wallet.data.SelectedExchangeRateLiveData,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Information Holder
wallet.data.SelectedExchangeRateLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Controller
wallet.data.SelectedExchangeRateLiveData,wallet.data.ExchangeRate,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Information Holder
wallet.data.TimeLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Controller
wallet.data.WalletBalanceLiveData,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Structurer,Information Holder
wallet.data.WalletBalanceLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Structurer,Controller
wallet.data.WalletBalanceLiveData,wallet.data.AbstractWalletLiveData,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Structurer,Information Holder
wallet.data.WalletLiveData,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Service Provider,Controller
wallet.data.WalletLiveData,wallet.data.AbstractWalletLiveData,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Service Provider,Information Holder
wallet.offline.AcceptBluetoothService,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Controller
wallet.offline.AcceptBluetoothService,wallet.data.WalletLiveData,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Service Provider
wallet.offline.AcceptBluetoothService,wallet.offline.AcceptBluetoothThread,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Coordinator
wallet.service.BlockchainService,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Information Holder
wallet.service.BlockchainService,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Controller
wallet.service.BlockchainService,wallet.data.AddressBookDao,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Service Provider
wallet.service.BlockchainService,wallet.data.WalletLiveData,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Service Provider
wallet.service.BlockchainService,wallet.service.BlockchainState,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Information Holder
wallet.service.InactivityNotificationService,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Information Holder
wallet.service.InactivityNotificationService,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Controller
wallet.service.UpgradeWalletService,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Controller
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Controller
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Coordinator
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Coordinator,Interfacer
wallet.ui.AlertDialogsFragment,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Controller
wallet.ui.AlertDialogsFragment,wallet.ui.AbstractWalletActivity,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Coordinator
wallet.ui.AlertDialogsFragment,wallet.ui.AlertDialogsViewModel,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Information Holder
wallet.ui.AlertDialogsFragment,wallet.util.Installer,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Service Provider
wallet.ui.AlertDialogsViewModel,wallet.ui.Event,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Information Holder
wallet.ui.CurrencyCalculatorLink,wallet.ui.CurrencyAmountView,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Information Holder,Interfacer
wallet.ui.EditAddressBookEntryFragment,wallet.data.AddressBookDao,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Service Provider
wallet.ui.EditAddressBookEntryFragment,wallet.ui.AbstractWalletActivity,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Coordinator
wallet.ui.EncryptKeysDialogFragment,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Controller
wallet.ui.EncryptKeysDialogFragment,wallet.ui.AbstractWalletActivity,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Coordinator
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractWalletActivity,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Service Provider,Coordinator
wallet.ui.ExchangeRatesAdapter,wallet.service.BlockchainState,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Structurer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.Configuration,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Controller
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2019-07-04-bitcoin-wallet-d9a58e72cf33565f0e939bc2cb90eeae5ea8f36d,Interfacer,Coordinator
